6,Women's Metro B North West,27027870,Essendon Hockey Centre,ESS1,Essendon Hockey (Black),RMIT Hockey Club,1,0,Home Win,13,12,
6,Women's Metro B North West,27027870,Essendon Hockey Centre,ESS2,Essendon Hockey (Red),Werribee Hockey Club,2,2,Draw,12,12,
6,GAME Clothing Women's Premier League,27027690,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,1,0,Home Win,16,14,
6,GAME Clothing Men's Premier League,27027600,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,4,5,Away Win,15,,
6,GAME Clothing Women's Premier League Reserves,27027780,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,4,0,Home Win,15,12,
6,GAME Clothing Men's Premier League Reserves,27027510,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,3,2,Home Win,14,15,
6,Men's Pennant B,27027870,Elgar Park,ELG,KBH Brumbies Hockey Club,Altona Hockey Club,3,1,Home Win,15,12,
6,GAME Clothing Women's Premier League,27027600,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Mentone Hockey Club,1,3,Away Win,14,15,
6,GAME Clothing Men's Premier League,27027690,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Brunswick Hockey Club,4,0,Home Win,14,14,
6,GAME Clothing Women's Premier League Reserves,27027510,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Mentone Hockey Club,0,4,Away Win,14,15,
6,GAME Clothing Men's Premier League Reserves,27027780,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Brunswick Hockey Club,10,0,Home Win,15,13,
6,Men's Pennant A,27027870,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Southern United Hockey Club,3,2,Home Win,14,14,
6,Men's Pennant F,27027600,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Toorak East Malvern Hockey Club,1,4,Away Win,14,13,
6,Women's Pennant C,27027690,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Melbourne University Hockey Club,1,1,Draw,13,14,
6,GAME Clothing Women's Premier League,27027690,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Doncaster Hockey Club,0,10,Away Win,16,15,
6,GAME Clothing Men's Premier League,27027600,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Doncaster Hockey Club,1,5,Away Win,16,16,
6,GAME Clothing Women's Premier League Reserves,27027780,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Doncaster Hockey Club,1,4,Away Win,14,13,
6,GAME Clothing Men's Premier League Reserves,27027510,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Doncaster Hockey Club,1,8,Away Win,17,15,
6,Women's Vic League 2,27027600,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Melton Hockey Club,4,2,Home Win,14,13,
6,Men's Vic League 2,27027690,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Collegians X Hockey Club,1,3,Away Win,15,14,
6,Men's Vic League 2 Reserves,27027780,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Collegians X Hockey Club,3,1,Home Win,14,13,
6,Men's Metro B South,27027870,Peninsula Hockey Centre,PHC,Frankston Hockey Club,OHA Hockey Club,2,1,Home Win,15,10,
6,GAME Clothing Women's Premier League,27027600,Footscray Hockey Club,ASF,Footscray Hockey Club,Powerhouse & St Kilda Hockey Club,6,0,Home Win,15,14,
6,GAME Clothing Men's Premier League,27027690,Footscray Hockey Club,ASF,Footscray Hockey Club,Powerhouse & St Kilda Hockey Club,1,3,Away Win,15,15,
6,GAME Clothing Women's Premier League Reserves,27027510,Footscray Hockey Club,ASF,Footscray Hockey Club,Powerhouse & St Kilda Hockey Club,4,1,Home Win,14,12,
6,GAME Clothing Men's Premier League Reserves,27027780,Footscray Hockey Club,ASF,Footscray Hockey Club,Powerhouse & St Kilda Hockey Club,2,0,Home Win,14,15,
6,Men's Pennant A,27027600,Footscray Hockey Club,BSF,Footscray Hockey Club,Hawthorn Hockey Club,2,1,Home Win,16,14,
6,Men's Pennant C,27027510,Footscray Hockey Club,BSF,Footscray Hockey Club,Southern United Hockey Club,2,1,Home Win,16,13,
6,Men's Pennant D,27027690,Footscray Hockey Club,BSF,Footscray Hockey Club,Monash University Hockey Club,1,5,Away Win,14,13,
6,Women's Pennant B,27027780,Footscray Hockey Club,BSF,Footscray Hockey Club,Hawthorn Hockey Club,2,1,Home Win,16,14,
6,Women's Vic League 1,27027690,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club,4,1,Home Win,14,13,
6,Women's Vic League 1 Reserves,27027780,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club,5,3,Home Win,14,11,
6,Men's Vic League 1,27027600,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club,3,3,Draw,15,16,
6,Men's Vic League 1 Reserves,27027510,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club,2,8,Away Win,12,16,
6,GAME Clothing Women's Premier League,27027690,Hedley Hull Field,HHF,Waverley Hockey Club,Altona Hockey Club,1,2,Away Win,14,15,
6,GAME Clothing Men's Premier League,27027600,Hedley Hull Field,HHF,Waverley Hockey Club,Altona Hockey Club,3,2,Home Win,16,16,
6,GAME Clothing Women's Premier League Reserves,27027780,Hedley Hull Field,HHF,Waverley Hockey Club,Altona Hockey Club,2,1,Home Win,15,13,
6,GAME Clothing Men's Premier League Reserves,27027510,Hedley Hull Field,HHF,Waverley Hockey Club,Altona Hockey Club,2,1,Home Win,15,15,
6,Men's Vic League 1,27027600,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Old Xaverians Hockey Club,1,2,Away Win,16,14,
6,Men's Vic League 1 Reserves,27027510,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Old Xaverians Hockey Club,8,2,Home Win,14,12,
6,Men's Pennant A,27027690,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Camberwell Hockey Club,0,7,Away Win,15,14,
6,Women's Pennant A,27027780,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Footscray Hockey Club,1,1,Draw,16,14,
6,Women's Metro A,27027870,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Monash University Hockey Club,2,0,Home Win,12,16,
6,Men's Pennant A,27027510,Melbourne High School,MHS,MCC Hockey Section,Essendon Hockey,3,1,Home Win,16,14,
6,Women's Pennant B,27027600,Melbourne High School,MHS,MCC Hockey Section,Essendon Hockey,1,3,Away Win,13,14,
6,Men's Pennant E,27027600,Albert Park,APK,Powerhouse & St Kilda Hockey Club,KBH Brumbies Hockey Club,4,0,Home Win,16,12,
6,Women's Pennant B,27027690,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Waverley Hockey Club,2,0,Home Win,15,13,
6,Women's Metro B South,27027780,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Collegians X Hockey Club,0,4,Away Win,13,12,
6,Men's Metro C,27027510,Berwick,BER,Casey Hockey Club,Old Carey Hockey Club,0,2,Away Win,16,11,
6,Women's Vic League 1,27027690,Brunswick Secondary College,BRU,Brunswick Hockey Club,Monash University Hockey Club,0,0,Draw,14,15,
6,Women's Vic League 1 Reserves,27027780,Brunswick Secondary College,BRU,Brunswick Hockey Club,Monash University Hockey Club,1,0,Home Win,14,14,
6,Women's Metro B North West,27027600,Brunswick Secondary College,BRU,Brunswick Hockey Club,Caroline Springs Hockey Club,0,7,Away Win,12,12,
6,Women's Pennant B,27027600,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Mentone Hockey Club,1,1,Draw,16,15,
6,Men's Pennant D,27027690,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Melbourne High School Old Boys Hockey Club,7,2,Home Win,13,13,
6,Men's Metro C,27027600,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Eastern Christian Hockey Organisation (ECHO),7,0,Home Win,14,14,
6,Women's Metro B South,27027780,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Casey Hockey Club,0,0,Draw,13,15,
6,Men's Pennant A,27027690,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Waverley Hockey Club,1,1,Draw,15,15,
6,Men's Pennant D,27027870,Doncaster Hockey Centre,DON,Doncaster Hockey Club,MCC Hockey Section,0,4,Away Win,12,14,
6,Women's Pennant A,27027600,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Hawthorn Hockey Club,1,1,Draw,14,14,
6,Women's Pennant C,27027510,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Yarra Valley Hockey Club,3,0,Home Win,14,13,
6,Men's Vic League 1,27027600,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Monash University Hockey Club,10,0,Home Win,16,16,
6,Men's Vic League 1 Reserves,27027510,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Monash University Hockey Club,4,0,Home Win,15,15,
6,Women's Vic League 1,27027690,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club,2,0,Home Win,15,14,
6,Women's Vic League 1 Reserves,27027780,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club,1,5,Away Win,13,15,
6,Men's Vic League 1,27027600,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club,3,5,Away Win,15,16,
6,Men's Vic League 1 Reserves,27027510,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club,1,0,Home Win,15,15,
6,Women's Vic League 1,27027600,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,PEGS Hockey Club,6,1,Home Win,14,13,
6,Women's Vic League 1 Reserves,27027510,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,PEGS Hockey Club,1,0,Home Win,14,12,
6,Men's Vic League 2,27027690,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Eastern Christian Hockey Organisation (ECHO),0,4,Away Win,14,15,
6,Men's Vic League 2 Reserves,27027780,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Eastern Christian Hockey Organisation (ECHO),2,1,Home Win,16,15,
6,Men's Pennant E,27027690,Southern United Hockey Club,MBN,Southern United Hockey Club,Knox Hockey Club,4,3,Home Win,13,13,
6,Women's Pennant C,27027510,Southern United Hockey Club,MBN,Southern United Hockey Club,Altona Hockey Club,6,0,Home Win,12,12,
6,Women's Pennant F,27027600,Southern United Hockey Club,MBN,Southern United Hockey Club,RMIT Hockey Club,0,5,Away Win,13,13,
6,Men's Metro B South,27027780,Southern United Hockey Club,MBN,Southern United Hockey Club,Mentone Hockey Club,3,2,Home Win,12,3,
6,Men's Vic League 3,27027600,Yarra Valley Grammar,YVG,Croydon Ranges Hockey Club,Melton Hockey Club,1,4,Away Win,13,13,
6,Men's Pennant B,27027690,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Camberwell Hockey Club,5,5,Draw,15,15,
6,Men's Pennant C,27027600,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Camberwell Hockey Club,1,0,Home Win,16,15,
6,Women's Pennant A,27027690,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Camberwell Hockey Club,0,1,Away Win,13,15,
6,Women's Pennant E,27027510,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Melbourne University Hockey Club,1,1,Draw,14,12,
6,Women's Pennant F,27027600,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Eastern Christian Hockey Organisation (ECHO),0,4,Away Win,13,16,
6,Men's Metro B South East,27027780,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Monash University Hockey Club,3,2,Home Win,12,10,
6,Women's Metro A,27027780,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Brunswick Hockey Club,0,7,Away Win,12,14,
6,Men's Metro B North West,27027600,RMIT Bundoora,BUN,RMIT Hockey Club,Whittlesea Hockey Club,0,7,Away Win,14,16,
6,Women's Vic League 2,27027600,Bellbird Park,DRO,Gippsland Bulls,Eastern Christian Hockey Organisation (ECHO),0,2,Away Win,12,12,
6,Men's Pennant G,27027690,Hume Hockey Centre,HUM,Hume Hockey Club,Toorak East Malvern Hockey Club,1,0,Home Win,15,13,
6,Men's Metro B North West,27027510,Hume Hockey Centre,HUM,Hume Hockey Club,Caroline Springs Hockey Club,0,3,Away Win,16,15,
6,Women's Metro B North West,27027600,Hume Hockey Centre,HUM,Hume Hockey Club,PEGS Hockey Club,1,0,Home Win,15,11,
6,Women's Pennant B,27027600,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Toorak East Malvern Hockey Club,1,1,Draw,13,12,
6,Men's Metro C,27027690,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Collegians X Hockey Club,2,2,Draw,15,12,
6,Women's Metro A,27027510,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Croydon Ranges Hockey Club,0,6,Away Win,10,12,
6,Men's Metro B South East,27027690,Elwood,ELW,Glen Eira Hockey Club,Old East Malvern Hockey Club,7,2,Home Win,14,,
6,Women's Metro B South,27027600,Elwood,ELW,Glen Eira Hockey Club,Monash University Hockey Club,3,0,Home Win,13,13,
6,Women's Vic League 2,27027720,Ballarat Hockey Centre,BAL,WestVic Hockey,Melbourne High School Old Boys Hockey Club,1,0,Home Win,16,10,
6,Men's Vic League 3,27027630,Ballarat Hockey Centre,BAL,WestVic Hockey,Glen Eira Hockey Club,5,0,Home Win,16,13,
4,Under 14 Mixed District South East,27028770,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Maccabi Hockey Club,5,1,Home Win,10,10,
4,Under 16 Mixed District South East,27028710,Elwood,ELW,Maccabi Hockey Club,Waverley Hockey Club,7,0,Home Win,10,13,
6,Men's Vic League 2,27028950,Melbourne Sports Centres Parkville,P-1,Melbourne Sikhs United HC,Casey Hockey Club,5,6,Away Win,13,14,
6,Men's Vic League 2 Reserves,27029040,Melbourne Sports Centres Parkville,P-1,Melbourne Sikhs United HC,Casey Hockey Club,2,3,Away Win,14,16,
6,Men's Vic League 3,27029040,Essendon Hockey Centre,ESS2,RMIT Hockey Club,Latrobe Valley Hockey Association,5,1,Home Win,13,13,
6,Men's Pennant C,27028950,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,7,0,Home Win,14,13,
6,Women's Pennant A,27029220,Elgar Park,ELG,KBH Brumbies Hockey Club,Waverley Hockey Club,4,3,Home Win,15,13,
6,Women's Pennant C,27029130,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,7,0,Home Win,15,13,
6,Women's Pennant E,27029040,Elgar Park,ELG,KBH Brumbies Hockey Club,Footscray Hockey Club,0,1,Away Win,14,14,
6,Men's Pennant C,27028950,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Hawthorn Hockey Club,1,3,Away Win,12,12,
6,Women's Pennant F,27029040,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Yarra Valley Hockey Club,0,1,Away Win,11,13,
6,Men's Metro B East,27029130,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Croydon Ranges Hockey Club,1,6,Away Win,13,13,
6,Men's Pennant E,27028950,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Essendon Hockey,1,0,Home Win,13,15,
6,Men's Metro B East,27029040,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Old Xaverians Hockey Club,1,3,Away Win,14,13,
6,Women's Pennant C,27028860,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Brunswick Hockey Club,2,1,Home Win,13,13,
6,Women's Metro A,27028950,Peninsula Hockey Centre,PHC,Frankston Hockey Club,OHA Hockey Club,0,1,Away Win,13,11,
6,Women's Pennant D,27029130,Footscray Hockey Club,BSF,Footscray Hockey Club,La Trobe University Hockey Club,2,1,Home Win,14,13,
6,Women's Pennant F,27029130,Footscray Hockey Club,ASF,Footscray Hockey Club,Casey Hockey Club,0,1,Away Win,15,13,
6,Men's Metro A,27028950,Footscray Hockey Club,ASF,Footscray Hockey Club,PEGS Hockey Club,1,3,Away Win,14,13,
6,Men's Metro B North West,27029040,Footscray Hockey Club,ASF,Footscray Hockey Club,Altona Hockey Club,1,3,Away Win,12,15,
6,Women's Metro B North West,27028950,Footscray Hockey Club,BSF,Footscray Hockey Club,Altona Hockey Club,1,2,Away Win,15,15,
6,Women's Metro B North West,27029040,Footscray Hockey Club,BSF,Sunshine Hockey Club,Melton Hockey Club,3,0,Home Win,12,14,
6,Men's Pennant E,27028950,Hedley Hull Field,HHF,Waverley Hockey Club,Altona Hockey Club,2,0,Home Win,14,15,
6,Men's Pennant G,27029040,Hedley Hull Field,HHF,Waverley Hockey Club,Maccabi Hockey Club,1,5,Away Win,14,13,
6,Women's Pennant E,27029130,Hedley Hull Field,HHF,Waverley Hockey Club,Monash University Hockey Club,1,0,Home Win,14,15,
6,Men's Metro B South East,27029220,Hedley Hull Field,HHF,Waverley Hockey Club,Melbourne University Hockey Club,0,4,Away Win,14,12,
6,Men's Vic League 2,27029130,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Melbourne High School Old Boys Hockey Club,0,2,Away Win,14,15,
6,Men's Vic League 2 Reserves,27029040,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Melbourne High School Old Boys Hockey Club,5,0,Home Win,13,11,
6,Women's Pennant E,27028950,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Melbourne High School Old Boys Hockey Club,1,0,Home Win,15,11,
6,Men's Metro A,27029220,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Mentone Hockey Club,3,3,Draw,15,16,
6,Men's Metro B South,27029310,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Greater Dandenong Warriors Hockey Club,2,2,Draw,12,14,
6,Men's Pennant D,27028950,Brunswick Secondary College,BRU,Brunswick Hockey Club,Southern United Hockey Club,3,4,Away Win,11,13,
6,Men's Pennant G,27029040,Brunswick Secondary College,BRU,Brunswick Hockey Club,RMIT Hockey Club,1,1,Draw,14,12,
6,Men's Metro A,27029130,Brunswick Secondary College,BRU,Brunswick Hockey Club,Monash University Hockey Club,2,3,Away Win,16,12,
6,Women's Vic League 2,27028950,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Casey Hockey Club,3,2,Home Win,12,14,
6,Women's Pennant F,27028860,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Camberwell Hockey Club,1,1,Draw,13,14,
6,Men's Pennant E,27028890,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Mentone Hockey Club,1,6,Away Win,14,15,
6,Men's Pennant F,27028980,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Mornington Peninsula Hockey Club Cerberus,0,0,Draw,14,9,
6,Men's Metro B East,27029070,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Old Trinity Hockey Club (1),2,1,Home Win,14,14,
6,Women's Metro B East,27029160,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Knox Hockey Club,0,3,Away Win,13,12,
6,Women's Pennant D,27028860,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Melbourne University Hockey Club,3,1,Home Win,14,12,
6,Men's Metro B East,27029130,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Old Trinity Hockey Club (2),4,1,Home Win,13,,
6,Men's Metro B South East,27029220,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Knox Hockey Club,8,0,Home Win,14,15,
6,Women's Metro B East,27029040,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Waverley Hockey Club,1,1,Draw,12,11,
6,Women's Pennant D,27028950,The Knox School,KNX,Knox Hockey Club,Camberwell Hockey Club,1,0,Home Win,14,12,
6,Men's Pennant F,27029040,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,PEGS Hockey Club,2,2,Draw,15,12,
6,Men's Metro A,27028860,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,KBH Brumbies Hockey Club,1,3,Away Win,13,13,
6,Men's Metro B East,27028950,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,KBH Brumbies Hockey Club,0,0,Draw,15,13,
6,Women's Metro B East,27029220,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Old Xaverians Hockey Club,2,0,Home Win,14,13,
6,Men's Vic League 3,27029040,Melton Hockey Ground,MEL,Caroline Springs Hockey Club,Bayside Cougars Hockey Club,3,0,Home Win,13,12,
6,Men's Pennant G,27028950,Melton Hockey Ground,MEL,Melton Hockey Club,Craigieburn Falcons Hockey Club,12,0,Home Win,15,16,
6,Men's Vic League 3,27029040,St Bernards College,STB,St. Bernard's Hockey Club,Greater Dandenong Warriors Hockey Club,2,5,Away Win,16,15,
6,GAME Clothing Women's Premier League,27029040,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Camberwell Hockey Club,5,0,Home Win,15,16,
6,GAME Clothing Men's Premier League,27029130,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Camberwell Hockey Club,0,4,Away Win,14,15,
6,GAME Clothing Women's Premier League Reserves,27028950,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Camberwell Hockey Club,4,0,Home Win,15,15,
6,GAME Clothing Men's Premier League Reserves,27029220,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Camberwell Hockey Club,0,4,Away Win,16,15,
6,Men's Metro B South East,27028950,Hawthorn Malvern Hockey Centre,H-2,Old Carey Hockey Club,MCC Hockey Section,3,3,Draw,13,13,
6,Men's Metro C,27029040,RMIT Bundoora,BUN,Whittlesea Hockey Club,Melbourne Razorbacks Hockey Club,1,6,Away Win,15,11,
6,Men's Metro B North West,27028950,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,PEGS Hockey Club,2,1,Home Win,15,12,
6,Men's Metro B South East,27029040,Melbourne Grammar,MGS,Old Melburnians,Maccabi Hockey Club,3,3,Draw,10,12,
6,Men's Pennant B,27028860,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,MCC Hockey Section,4,3,Home Win,14,15,
